"Year","Month","MonthT","Season","RiskRegion","Analyte","n","mean","sd","min","max","FullDate"
"1997","06","Jun","Dry","Suisun Bay","chlorpyrifos",NA,NA,NA,NA,NA,"1997 06"
"1997","06","Jun","Dry","Confluence","chlorpyrifos",NA,NA,NA,NA,NA,"1997 06"
"1997","06","Jun","Dry","Sacramento River","chlorpyrifos",2,0,0,0,0,"1997 06"
"1997","06","Jun","Dry","North Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 06"
"1997","06","Jun","Dry","Central Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 06"
"1997","06","Jun","Dry","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 06"
"1997","07","Jul","Dry","Suisun Bay","chlorpyrifos",NA,NA,NA,NA,NA,"1997 07"
"1997","07","Jul","Dry","Confluence","chlorpyrifos",NA,NA,NA,NA,NA,"1997 07"
"1997","07","Jul","Dry","Sacramento River","chlorpyrifos",2,0,0,0,0,"1997 07"
"1997","07","Jul","Dry","North Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 07"
"1997","07","Jul","Dry","Central Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 07"
"1997","07","Jul","Dry","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 07"
"1997","08","Aug","Dry","Suisun Bay","chlorpyrifos",2,0.00023,0,0.00023,0.00023,"1997 08"
"1997","08","Aug","Dry","Confluence","chlorpyrifos",5,0.190256,0.424709826446245,0.00014,0.95,"1997 08"
"1997","08","Aug","Dry","Sacramento River","chlorpyrifos",1,0,NA,0,0,"1997 08"
"1997","08","Aug","Dry","North Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 08"
"1997","08","Aug","Dry","Central Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 08"
"1997","08","Aug","Dry","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 08"
"1997","09","Sep","Dry","Suisun Bay","chlorpyrifos",NA,NA,NA,NA,NA,"1997 09"
"1997","09","Sep","Dry","Confluence","chlorpyrifos",NA,NA,NA,NA,NA,"1997 09"
"1997","09","Sep","Dry","Sacramento River","chlorpyrifos",1,0,NA,0,0,"1997 09"
"1997","09","Sep","Dry","North Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 09"
"1997","09","Sep","Dry","Central Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 09"
"1997","09","Sep","Dry","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 09"
"1997","10","Oct","Dry","Suisun Bay","chlorpyrifos",NA,NA,NA,NA,NA,"1997 10"
"1997","10","Oct","Dry","Confluence","chlorpyrifos",NA,NA,NA,NA,NA,"1997 10"
"1997","10","Oct","Dry","Sacramento River","chlorpyrifos",1,0,NA,0,0,"1997 10"
"1997","10","Oct","Dry","North Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 10"
"1997","10","Oct","Dry","Central Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 10"
"1997","10","Oct","Dry","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 10"
"1997","11","Nov","Wet","Suisun Bay","chlorpyrifos",NA,NA,NA,NA,NA,"1997 11"
"1997","11","Nov","Wet","Confluence","chlorpyrifos",NA,NA,NA,NA,NA,"1997 11"
"1997","11","Nov","Wet","Sacramento River","chlorpyrifos",1,0,NA,0,0,"1997 11"
"1997","11","Nov","Wet","North Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 11"
"1997","11","Nov","Wet","Central Delta","chlorpyrifos",2,0.111,0.00989949493661166,0.104,0.118,"1997 11"
"1997","11","Nov","Wet","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 11"
"1997","12","Dec","Wet","Suisun Bay","chlorpyrifos",NA,NA,NA,NA,NA,"1997 12"
"1997","12","Dec","Wet","Confluence","chlorpyrifos",NA,NA,NA,NA,NA,"1997 12"
"1997","12","Dec","Wet","Sacramento River","chlorpyrifos",1,0,NA,0,0,"1997 12"
"1997","12","Dec","Wet","North Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 12"
"1997","12","Dec","Wet","Central Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 12"
"1997","12","Dec","Wet","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1997 12"
"1998","01","Jan","Wet","Suisun Bay","chlorpyrifos",NA,NA,NA,NA,NA,"1998 01"
"1998","01","Jan","Wet","Confluence","chlorpyrifos",NA,NA,NA,NA,NA,"1998 01"
"1998","01","Jan","Wet","Sacramento River","chlorpyrifos",NA,NA,NA,NA,NA,"1998 01"
"1998","01","Jan","Wet","North Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 01"
"1998","01","Jan","Wet","Central Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 01"
"1998","01","Jan","Wet","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 01"
"1998","02","Feb","Wet","Suisun Bay","chlorpyrifos",2,0,0,0,0,"1998 02"
"1998","02","Feb","Wet","Confluence","chlorpyrifos",4,6.3e-05,4.58475735453906e-05,0,0.00011,"1998 02"
"1998","02","Feb","Wet","Sacramento River","chlorpyrifos",1,0,NA,0,0,"1998 02"
"1998","02","Feb","Wet","North Delta","chlorpyrifos",1,0,NA,0,0,"1998 02"
"1998","02","Feb","Wet","Central Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 02"
"1998","02","Feb","Wet","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 02"
"1998","03","Mar","Wet","Suisun Bay","chlorpyrifos",NA,NA,NA,NA,NA,"1998 03"
"1998","03","Mar","Wet","Confluence","chlorpyrifos",NA,NA,NA,NA,NA,"1998 03"
"1998","03","Mar","Wet","Sacramento River","chlorpyrifos",1,0,NA,0,0,"1998 03"
"1998","03","Mar","Wet","North Delta","chlorpyrifos",1,0,NA,0,0,"1998 03"
"1998","03","Mar","Wet","Central Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 03"
"1998","03","Mar","Wet","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 03"
"1998","04","Apr","Wet","Suisun Bay","chlorpyrifos",2,0,0,0,0,"1998 04"
"1998","04","Apr","Wet","Confluence","chlorpyrifos",4,8.5e-07,9.81495457622364e-07,0,1.7e-06,"1998 04"
"1998","04","Apr","Wet","Sacramento River","chlorpyrifos",1,0,NA,0,0,"1998 04"
"1998","04","Apr","Wet","North Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 04"
"1998","04","Apr","Wet","Central Delta","chlorpyrifos",1,0,NA,0,0,"1998 04"
"1998","04","Apr","Wet","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 04"
"1998","05","May","Dry","Suisun Bay","chlorpyrifos",NA,NA,NA,NA,NA,"1998 05"
"1998","05","May","Dry","Confluence","chlorpyrifos",NA,NA,NA,NA,NA,"1998 05"
"1998","05","May","Dry","Sacramento River","chlorpyrifos",1,0,NA,0,0,"1998 05"
"1998","05","May","Dry","North Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 05"
"1998","05","May","Dry","Central Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 05"
"1998","05","May","Dry","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 05"
"1998","06","Jun","Dry","Suisun Bay","chlorpyrifos",NA,NA,NA,NA,NA,"1998 06"
"1998","06","Jun","Dry","Confluence","chlorpyrifos",NA,NA,NA,NA,NA,"1998 06"
"1998","06","Jun","Dry","Sacramento River","chlorpyrifos",1,0,NA,0,0,"1998 06"
"1998","06","Jun","Dry","North Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 06"
"1998","06","Jun","Dry","Central Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 06"
"1998","06","Jun","Dry","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 06"
"1998","07","Jul","Dry","Suisun Bay","chlorpyrifos",2,0.00016,5.65685424949238e-05,0.00012,2e-04,"1998 07"
"1998","07","Jul","Dry","Confluence","chlorpyrifos",4,0.0002585,0.000280044639298809,1.6e-05,0.000506,"1998 07"
"1998","07","Jul","Dry","Sacramento River","chlorpyrifos",1,0,NA,0,0,"1998 07"
"1998","07","Jul","Dry","North Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 07"
"1998","07","Jul","Dry","Central Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 07"
"1998","07","Jul","Dry","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 07"
"1998","08","Aug","Dry","Suisun Bay","chlorpyrifos",NA,NA,NA,NA,NA,"1998 08"
"1998","08","Aug","Dry","Confluence","chlorpyrifos",NA,NA,NA,NA,NA,"1998 08"
"1998","08","Aug","Dry","Sacramento River","chlorpyrifos",1,0,NA,0,0,"1998 08"
"1998","08","Aug","Dry","North Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 08"
"1998","08","Aug","Dry","Central Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 08"
"1998","08","Aug","Dry","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 08"
"1998","09","Sep","Dry","Suisun Bay","chlorpyrifos",NA,NA,NA,NA,NA,"1998 09"
"1998","09","Sep","Dry","Confluence","chlorpyrifos",NA,NA,NA,NA,NA,"1998 09"
"1998","09","Sep","Dry","Sacramento River","chlorpyrifos",1,0,NA,0,0,"1998 09"
"1998","09","Sep","Dry","North Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 09"
"1998","09","Sep","Dry","Central Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 09"
"1998","09","Sep","Dry","South Delta","chlorpyrifos",NA,NA,NA,NA,NA,"1998 09"
