"Year","Month","MonthT","Season","RiskRegion","Analyte","n","mean","sd","min","max","FullDate"
"1995","09","Sep","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1995 09"
"1995","09","Sep","Dry","Sacramento River","copper",4,2.15,0.974679434480896,1,3.1,"1995 09"
"1995","09","Sep","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1995 09"
"1995","09","Sep","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1995 09"
"1995","09","Sep","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1995 09"
"1995","10","Oct","Dry","Suisun Bay","copper",NA,NA,NA,NA,NA,"1995 10"
"1995","10","Oct","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1995 10"
"1995","10","Oct","Dry","Sacramento River","copper",2,0.8,0.14142135623731,0.7,0.9,"1995 10"
"1995","10","Oct","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1995 10"
"1995","10","Oct","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1995 10"
"1995","10","Oct","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1995 10"
"1995","11","Nov","Wet","Suisun Bay","copper",NA,NA,NA,NA,NA,"1995 11"
"1995","11","Nov","Wet","Confluence","copper",NA,NA,NA,NA,NA,"1995 11"
"1995","11","Nov","Wet","Sacramento River","copper",2,1.35,0.0707106781186547,1.3,1.4,"1995 11"
"1995","11","Nov","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1995 11"
"1995","11","Nov","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1995 11"
"1995","11","Nov","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1995 11"
"1995","12","Dec","Wet","Suisun Bay","copper",NA,NA,NA,NA,NA,"1995 12"
"1995","12","Dec","Wet","Confluence","copper",NA,NA,NA,NA,NA,"1995 12"
"1995","12","Dec","Wet","Sacramento River","copper",1,1.8,NA,1.8,1.8,"1995 12"
"1995","12","Dec","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1995 12"
"1995","12","Dec","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1995 12"
"1995","12","Dec","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1995 12"
"1996","01","Jan","Wet","Suisun Bay","copper",NA,NA,NA,NA,NA,"1996 01"
"1996","01","Jan","Wet","Confluence","copper",NA,NA,NA,NA,NA,"1996 01"
"1996","01","Jan","Wet","Sacramento River","copper",2,2.52,1.76776695296637,1.27,3.77,"1996 01"
"1996","01","Jan","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1996 01"
"1996","01","Jan","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1996 01"
"1996","01","Jan","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1996 01"
"1996","02","Feb","Wet","Suisun Bay","copper",6,26455.245,32727.2572022831,1.76,68633,"1996 02"
"1996","02","Feb","Wet","Confluence","copper",4,17656.7,22668.2695474548,1.61,47452,"1996 02"
"1996","02","Feb","Wet","Sacramento River","copper",2,2.775,2.1708178182427,1.24,4.31,"1996 02"
"1996","02","Feb","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1996 02"
"1996","02","Feb","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1996 02"
"1996","02","Feb","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1996 02"
"1996","03","Mar","Wet","Suisun Bay","copper",NA,NA,NA,NA,NA,"1996 03"
"1996","03","Mar","Wet","Confluence","copper",NA,NA,NA,NA,NA,"1996 03"
"1996","03","Mar","Wet","Sacramento River","copper",3,2.66666666666667,2.17279390033508,1.27,5.17,"1996 03"
"1996","03","Mar","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1996 03"
"1996","03","Mar","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1996 03"
"1996","03","Mar","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1996 03"
"1996","04","Apr","Wet","Suisun Bay","copper",3,2.03,0.812957563468106,1.18,2.8,"1996 04"
"1996","04","Apr","Wet","Confluence","copper",2,1.07,0.212132034355964,0.92,1.22,"1996 04"
"1996","04","Apr","Wet","Sacramento River","copper",2,1.07,0.0424264068711929,1.04,1.1,"1996 04"
"1996","04","Apr","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1996 04"
"1996","04","Apr","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1996 04"
"1996","04","Apr","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1996 04"
"1996","05","May","Dry","Suisun Bay","copper",NA,NA,NA,NA,NA,"1996 05"
"1996","05","May","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1996 05"
"1996","05","May","Dry","Sacramento River","copper",2,2.535,2.18495995386643,0.99,4.08,"1996 05"
"1996","05","May","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1996 05"
"1996","05","May","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1996 05"
"1996","05","May","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1996 05"
"1996","06","Jun","Dry","Suisun Bay","copper",NA,NA,NA,NA,NA,"1996 06"
"1996","06","Jun","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1996 06"
"1996","06","Jun","Dry","Sacramento River","copper",2,2.44,0.0707106781186548,2.39,2.49,"1996 06"
"1996","06","Jun","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1996 06"
"1996","06","Jun","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1996 06"
"1996","06","Jun","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1996 06"
"1996","07","Jul","Dry","Suisun Bay","copper",3,2.546,1.09795127396438,1.829,3.81,"1996 07"
"1996","07","Jul","Dry","Confluence","copper",2,3.27,0.0282842712474619,3.25,3.29,"1996 07"
"1996","07","Jul","Dry","Sacramento River","copper",2,2.23,0.14142135623731,2.13,2.33,"1996 07"
"1996","07","Jul","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1996 07"
"1996","07","Jul","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1996 07"
"1996","07","Jul","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1996 07"
"1996","08","Aug","Dry","Suisun Bay","copper",3,43266.6666666667,15311.5424870695,25600,52700,"1996 08"
"1996","08","Aug","Dry","Confluence","copper",2,37300,4242.64068711928,34300,40300,"1996 08"
"1996","08","Aug","Dry","Sacramento River","copper",2,0.945,0.00707106781186548,0.94,0.95,"1996 08"
"1996","08","Aug","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1996 08"
"1996","08","Aug","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1996 08"
"1996","08","Aug","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1996 08"
"1996","09","Sep","Dry","Suisun Bay","copper",NA,NA,NA,NA,NA,"1996 09"
"1996","09","Sep","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1996 09"
"1996","09","Sep","Dry","Sacramento River","copper",2,2.095,1.32228968081884,1.16,3.03,"1996 09"
"1996","09","Sep","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1996 09"
"1996","09","Sep","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1996 09"
"1996","09","Sep","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1996 09"
"1996","10","Oct","Dry","Suisun Bay","copper",NA,NA,NA,NA,NA,"1996 10"
"1996","10","Oct","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1996 10"
"1996","10","Oct","Dry","Sacramento River","copper",3,1.52,0.530282943342514,0.98,2.04,"1996 10"
"1996","10","Oct","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1996 10"
"1996","10","Oct","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1996 10"
"1996","10","Oct","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1996 10"
"1996","11","Nov","Wet","Suisun Bay","copper",NA,NA,NA,NA,NA,"1996 11"
"1996","11","Nov","Wet","Confluence","copper",NA,NA,NA,NA,NA,"1996 11"
"1996","11","Nov","Wet","Sacramento River","copper",2,1.44,0.0848528137423858,1.38,1.5,"1996 11"
"1996","11","Nov","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1996 11"
"1996","11","Nov","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1996 11"
"1996","11","Nov","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1996 11"
"1996","12","Dec","Wet","Suisun Bay","copper",NA,NA,NA,NA,NA,"1996 12"
"1996","12","Dec","Wet","Confluence","copper",NA,NA,NA,NA,NA,"1996 12"
"1996","12","Dec","Wet","Sacramento River","copper",2,1.465,0.176776695296637,1.34,1.59,"1996 12"
"1996","12","Dec","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1996 12"
"1996","12","Dec","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1996 12"
"1996","12","Dec","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1996 12"
"1997","01","Jan","Wet","Suisun Bay","copper",5,24441.37004,33536.313039355,1.72051,64200,"1997 01"
"1997","01","Jan","Wet","Confluence","copper",3,17868.93326,30944.0115308745,2.04374,53600,"1997 01"
"1997","01","Jan","Wet","Sacramento River","copper",1,1.55,NA,1.55,1.55,"1997 01"
"1997","01","Jan","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1997 01"
"1997","01","Jan","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1997 01"
"1997","01","Jan","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1997 01"
"1997","02","Feb","Wet","Suisun Bay","copper",NA,NA,NA,NA,NA,"1997 02"
"1997","02","Feb","Wet","Confluence","copper",NA,NA,NA,NA,NA,"1997 02"
"1997","02","Feb","Wet","Sacramento River","copper",2,8.39,2.26274169979695,6.79,9.99,"1997 02"
"1997","02","Feb","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1997 02"
"1997","02","Feb","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1997 02"
"1997","02","Feb","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1997 02"
"1997","03","Mar","Wet","Suisun Bay","copper",NA,NA,NA,NA,NA,"1997 03"
"1997","03","Mar","Wet","Confluence","copper",NA,NA,NA,NA,NA,"1997 03"
"1997","03","Mar","Wet","Sacramento River","copper",2,1.625,0.558614357137373,1.23,2.02,"1997 03"
"1997","03","Mar","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1997 03"
"1997","03","Mar","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1997 03"
"1997","03","Mar","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1997 03"
"1997","04","Apr","Wet","Suisun Bay","copper",3,4.45529,4.55446248324651,1.82428,9.71433,"1997 04"
"1997","04","Apr","Wet","Confluence","copper",2,2.131025,0.937517525836184,1.4681,2.79395,"1997 04"
"1997","04","Apr","Wet","Sacramento River","copper",2,2.375,1.42128463018496,1.37,3.38,"1997 04"
"1997","04","Apr","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1997 04"
"1997","04","Apr","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1997 04"
"1997","04","Apr","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1997 04"
"1997","05","May","Dry","Suisun Bay","copper",NA,NA,NA,NA,NA,"1997 05"
"1997","05","May","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1997 05"
"1997","05","May","Dry","Sacramento River","copper",2,1.04,0.494974746830583,0.69,1.39,"1997 05"
"1997","05","May","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1997 05"
"1997","05","May","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1997 05"
"1997","05","May","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1997 05"
"1997","06","Jun","Dry","Suisun Bay","copper",NA,NA,NA,NA,NA,"1997 06"
"1997","06","Jun","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1997 06"
"1997","06","Jun","Dry","Sacramento River","copper",2,1.955,1.22329473145273,1.09,2.82,"1997 06"
"1997","06","Jun","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1997 06"
"1997","06","Jun","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1997 06"
"1997","06","Jun","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1997 06"
"1997","07","Jul","Dry","Suisun Bay","copper",NA,NA,NA,NA,NA,"1997 07"
"1997","07","Jul","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1997 07"
"1997","07","Jul","Dry","Sacramento River","copper",2,3.26,0.537401153701776,2.88,3.64,"1997 07"
"1997","07","Jul","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1997 07"
"1997","07","Jul","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1997 07"
"1997","07","Jul","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1997 07"
"1997","08","Aug","Dry","Suisun Bay","copper",6,23267.92161,28868.332019852,1.45477,59800,"1997 08"
"1997","08","Aug","Dry","Confluence","copper",4,7075.918985,8169.36327826607,1.45737,14300,"1997 08"
"1997","08","Aug","Dry","Sacramento River","copper",2,1.125,0.00707106781186532,1.12,1.13,"1997 08"
"1997","08","Aug","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1997 08"
"1997","08","Aug","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1997 08"
"1997","08","Aug","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1997 08"
"1997","09","Sep","Dry","Suisun Bay","copper",NA,NA,NA,NA,NA,"1997 09"
"1997","09","Sep","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1997 09"
"1997","09","Sep","Dry","Sacramento River","copper",2,2.435,1.40714249456123,1.44,3.43,"1997 09"
"1997","09","Sep","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1997 09"
"1997","09","Sep","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1997 09"
"1997","09","Sep","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1997 09"
"1997","10","Oct","Dry","Suisun Bay","copper",NA,NA,NA,NA,NA,"1997 10"
"1997","10","Oct","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1997 10"
"1997","10","Oct","Dry","Sacramento River","copper",3,2.14,0.995941765365827,1.24,3.21,"1997 10"
"1997","10","Oct","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1997 10"
"1997","10","Oct","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1997 10"
"1997","10","Oct","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1997 10"
"1997","11","Nov","Wet","Suisun Bay","copper",NA,NA,NA,NA,NA,"1997 11"
"1997","11","Nov","Wet","Confluence","copper",NA,NA,NA,NA,NA,"1997 11"
"1997","11","Nov","Wet","Sacramento River","copper",2,1.825,0.544472221513642,1.44,2.21,"1997 11"
"1997","11","Nov","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1997 11"
"1997","11","Nov","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1997 11"
"1997","11","Nov","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1997 11"
"1997","12","Dec","Wet","Suisun Bay","copper",NA,NA,NA,NA,NA,"1997 12"
"1997","12","Dec","Wet","Confluence","copper",NA,NA,NA,NA,NA,"1997 12"
"1997","12","Dec","Wet","Sacramento River","copper",2,3.22,1.72534054609518,2,4.44,"1997 12"
"1997","12","Dec","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1997 12"
"1997","12","Dec","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1997 12"
"1997","12","Dec","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1997 12"
"1998","01","Jan","Wet","Suisun Bay","copper",NA,NA,NA,NA,NA,"1998 01"
"1998","01","Jan","Wet","Confluence","copper",NA,NA,NA,NA,NA,"1998 01"
"1998","01","Jan","Wet","Sacramento River","copper",4,4.7025,2.91913657325815,2.15,7.3,"1998 01"
"1998","01","Jan","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1998 01"
"1998","01","Jan","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1998 01"
"1998","01","Jan","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1998 01"
"1998","02","Feb","Wet","Suisun Bay","copper",6,25652.3410166667,33851.4238053325,4.4031,75100,"1998 02"
"1998","02","Feb","Wet","Confluence","copper",4,17850.792925,21076.8180155056,1.3108,41100,"1998 02"
"1998","02","Feb","Wet","Sacramento River","copper",2,3.26,2.20617315730203,1.7,4.82,"1998 02"
"1998","02","Feb","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1998 02"
"1998","02","Feb","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1998 02"
"1998","02","Feb","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1998 02"
"1998","03","Mar","Wet","Suisun Bay","copper",NA,NA,NA,NA,NA,"1998 03"
"1998","03","Mar","Wet","Confluence","copper",NA,NA,NA,NA,NA,"1998 03"
"1998","03","Mar","Wet","Sacramento River","copper",2,4.9925,6.17657773366449,0.625,9.36,"1998 03"
"1998","03","Mar","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1998 03"
"1998","03","Mar","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1998 03"
"1998","03","Mar","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1998 03"
"1998","04","Apr","Wet","Suisun Bay","copper",3,1.2832,0.0756053569530625,1.1959,1.3273,"1998 04"
"1998","04","Apr","Wet","Confluence","copper",2,2.81435,0.490095710040396,2.4678,3.1609,"1998 04"
"1998","04","Apr","Wet","Sacramento River","copper",2,1.37,0.0565685424949237,1.33,1.41,"1998 04"
"1998","04","Apr","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1998 04"
"1998","04","Apr","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1998 04"
"1998","04","Apr","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1998 04"
"1998","05","May","Dry","Suisun Bay","copper",NA,NA,NA,NA,NA,"1998 05"
"1998","05","May","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1998 05"
"1998","05","May","Dry","Sacramento River","copper",2,1.075,0.0777817459305201,1.02,1.13,"1998 05"
"1998","05","May","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1998 05"
"1998","05","May","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1998 05"
"1998","05","May","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1998 05"
"1998","06","Jun","Dry","Suisun Bay","copper",NA,NA,NA,NA,NA,"1998 06"
"1998","06","Jun","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1998 06"
"1998","06","Jun","Dry","Sacramento River","copper",2,0.28,0.0141421356237309,0.27,0.29,"1998 06"
"1998","06","Jun","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1998 06"
"1998","06","Jun","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1998 06"
"1998","06","Jun","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1998 06"
"1998","07","Jul","Dry","Suisun Bay","copper",6,24386.35535,30181.5979559602,1.3757,61800,"1998 07"
"1998","07","Jul","Dry","Confluence","copper",4,12025.726325,16426.1745358582,1.4192,34800,"1998 07"
"1998","07","Jul","Dry","Sacramento River","copper",2,1.545,0.120208152801713,1.46,1.63,"1998 07"
"1998","07","Jul","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1998 07"
"1998","07","Jul","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1998 07"
"1998","07","Jul","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1998 07"
"1998","08","Aug","Dry","Suisun Bay","copper",NA,NA,NA,NA,NA,"1998 08"
"1998","08","Aug","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1998 08"
"1998","08","Aug","Dry","Sacramento River","copper",2,1.275,0.120208152801713,1.19,1.36,"1998 08"
"1998","08","Aug","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1998 08"
"1998","08","Aug","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1998 08"
"1998","08","Aug","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1998 08"
"1998","09","Sep","Dry","Suisun Bay","copper",NA,NA,NA,NA,NA,"1998 09"
"1998","09","Sep","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1998 09"
"1998","09","Sep","Dry","Sacramento River","copper",2,3.045,2.07182286887658,1.58,4.51,"1998 09"
"1998","09","Sep","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1998 09"
"1998","09","Sep","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1998 09"
"1998","09","Sep","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1998 09"
"1998","10","Oct","Dry","Suisun Bay","copper",NA,NA,NA,NA,NA,"1998 10"
"1998","10","Oct","Dry","Confluence","copper",NA,NA,NA,NA,NA,"1998 10"
"1998","10","Oct","Dry","Sacramento River","copper",2,2.145,0.190918830920368,2.01,2.28,"1998 10"
"1998","10","Oct","Dry","North Delta","copper",NA,NA,NA,NA,NA,"1998 10"
"1998","10","Oct","Dry","Central Delta","copper",NA,NA,NA,NA,NA,"1998 10"
"1998","10","Oct","Dry","South Delta","copper",NA,NA,NA,NA,NA,"1998 10"
"1998","11","Nov","Wet","Suisun Bay","copper",NA,NA,NA,NA,NA,"1998 11"
"1998","11","Nov","Wet","Confluence","copper",NA,NA,NA,NA,NA,"1998 11"
"1998","11","Nov","Wet","Sacramento River","copper",NA,NA,NA,NA,NA,"1998 11"
"1998","11","Nov","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1998 11"
"1998","11","Nov","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1998 11"
"1998","11","Nov","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1998 11"
"1998","12","Dec","Wet","Suisun Bay","copper",NA,NA,NA,NA,NA,"1998 12"
"1998","12","Dec","Wet","Confluence","copper",NA,NA,NA,NA,NA,"1998 12"
"1998","12","Dec","Wet","Sacramento River","copper",2,1.595,0.0494974746830582,1.56,1.63,"1998 12"
"1998","12","Dec","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1998 12"
"1998","12","Dec","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1998 12"
"1998","12","Dec","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1998 12"
"1999","01","Jan","Wet","Suisun Bay","copper",NA,NA,NA,NA,NA,"1999 01"
"1999","01","Jan","Wet","Confluence","copper",NA,NA,NA,NA,NA,"1999 01"
"1999","01","Jan","Wet","Sacramento River","copper",2,5.775,5.72049385979917,1.73,9.82,"1999 01"
"1999","01","Jan","Wet","North Delta","copper",NA,NA,NA,NA,NA,"1999 01"
"1999","01","Jan","Wet","Central Delta","copper",NA,NA,NA,NA,NA,"1999 01"
"1999","01","Jan","Wet","South Delta","copper",NA,NA,NA,NA,NA,"1999 01"
"1999","02","Feb","Wet","Suisun Bay","copper",6,23797.8319,30108.2027276198,1.0835,65609.9,"1999 02"
"1999","02","Feb","Wet","Confluence","copper",4,10029.897725,11934.4043781991,1.2105,23594.4,"1999 02"
"1999","02","Feb","Wet","Sacramento River","copper",2,3.74,3.02641702347842,1.6,5.88,"1999 02"
