"Year","Month","MonthT","Season","RiskRegion","Analyte","n","mean","sd","min","max","FullDate"
"1998","03","Mar","Wet","Suisun Bay","bifenthrin",NA,NA,NA,NA,NA,"1998 03"
"1998","03","Mar","Wet","Confluence","bifenthrin",NA,NA,NA,NA,NA,"1998 03"
"1998","03","Mar","Wet","Sacramento River","bifenthrin",NA,NA,NA,NA,NA,"1998 03"
"1998","03","Mar","Wet","North Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 03"
"1998","03","Mar","Wet","Central Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 03"
"1998","03","Mar","Wet","South Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 03"
"1998","04","Apr","Wet","Suisun Bay","bifenthrin",NA,NA,NA,NA,NA,"1998 04"
"1998","04","Apr","Wet","Confluence","bifenthrin",NA,NA,NA,NA,NA,"1998 04"
"1998","04","Apr","Wet","Sacramento River","bifenthrin",NA,NA,NA,NA,NA,"1998 04"
"1998","04","Apr","Wet","North Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 04"
"1998","04","Apr","Wet","Central Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 04"
"1998","04","Apr","Wet","South Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 04"
"1998","05","May","Dry","Suisun Bay","bifenthrin",NA,NA,NA,NA,NA,"1998 05"
"1998","05","May","Dry","Confluence","bifenthrin",NA,NA,NA,NA,NA,"1998 05"
"1998","05","May","Dry","Sacramento River","bifenthrin",NA,NA,NA,NA,NA,"1998 05"
"1998","05","May","Dry","North Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 05"
"1998","05","May","Dry","Central Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 05"
"1998","05","May","Dry","South Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 05"
"1998","06","Jun","Dry","Suisun Bay","bifenthrin",NA,NA,NA,NA,NA,"1998 06"
"1998","06","Jun","Dry","Confluence","bifenthrin",NA,NA,NA,NA,NA,"1998 06"
"1998","06","Jun","Dry","Sacramento River","bifenthrin",NA,NA,NA,NA,NA,"1998 06"
"1998","06","Jun","Dry","North Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 06"
"1998","06","Jun","Dry","Central Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 06"
"1998","06","Jun","Dry","South Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 06"
"1998","07","Jul","Dry","Suisun Bay","bifenthrin",NA,NA,NA,NA,NA,"1998 07"
"1998","07","Jul","Dry","Confluence","bifenthrin",NA,NA,NA,NA,NA,"1998 07"
"1998","07","Jul","Dry","Sacramento River","bifenthrin",NA,NA,NA,NA,NA,"1998 07"
"1998","07","Jul","Dry","North Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 07"
"1998","07","Jul","Dry","Central Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 07"
"1998","07","Jul","Dry","South Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 07"
"1998","08","Aug","Dry","Suisun Bay","bifenthrin",NA,NA,NA,NA,NA,"1998 08"
"1998","08","Aug","Dry","Confluence","bifenthrin",NA,NA,NA,NA,NA,"1998 08"
"1998","08","Aug","Dry","Sacramento River","bifenthrin",NA,NA,NA,NA,NA,"1998 08"
"1998","08","Aug","Dry","North Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 08"
"1998","08","Aug","Dry","Central Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 08"
"1998","08","Aug","Dry","South Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 08"
"1998","09","Sep","Dry","Suisun Bay","bifenthrin",NA,NA,NA,NA,NA,"1998 09"
"1998","09","Sep","Dry","Confluence","bifenthrin",NA,NA,NA,NA,NA,"1998 09"
"1998","09","Sep","Dry","Sacramento River","bifenthrin",NA,NA,NA,NA,NA,"1998 09"
"1998","09","Sep","Dry","North Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 09"
"1998","09","Sep","Dry","Central Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 09"
"1998","09","Sep","Dry","South Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 09"
"1998","10","Oct","Dry","Suisun Bay","bifenthrin",NA,NA,NA,NA,NA,"1998 10"
"1998","10","Oct","Dry","Confluence","bifenthrin",NA,NA,NA,NA,NA,"1998 10"
"1998","10","Oct","Dry","Sacramento River","bifenthrin",NA,NA,NA,NA,NA,"1998 10"
"1998","10","Oct","Dry","North Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 10"
"1998","10","Oct","Dry","Central Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 10"
"1998","10","Oct","Dry","South Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 10"
"1998","11","Nov","Wet","Suisun Bay","bifenthrin",NA,NA,NA,NA,NA,"1998 11"
"1998","11","Nov","Wet","Confluence","bifenthrin",NA,NA,NA,NA,NA,"1998 11"
"1998","11","Nov","Wet","Sacramento River","bifenthrin",NA,NA,NA,NA,NA,"1998 11"
"1998","11","Nov","Wet","North Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 11"
"1998","11","Nov","Wet","Central Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 11"
"1998","11","Nov","Wet","South Delta","bifenthrin",NA,NA,NA,NA,NA,"1998 11"
"1998","12","Dec","Wet","Suisun Bay","bifenthrin",NA,NA,NA,NA,NA,"1998 12"
"1998","12","Dec","Wet","Confluence","bifenthrin",NA,NA,NA,NA,NA,"1998 12"
